trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
741,20:23:00,20:23:00,36996,12,0,0,7.3184
741,20:24:00,20:24:00,36997,13,0,0,7.5958
741,20:27:00,20:27:00,36998,14,0,0,8.2771
741,20:30:00,20:30:00,36999,15,0,0,9.1504
741,20:32:00,20:32:00,37000,16,0,0,9.4919
741,20:34:00,20:34:00,37001,17,0,0,10.0591
742,20:16:00,20:16:00,38579,1,0,0,0.0000
742,20:18:00,20:18:00,38578,2,0,0,0.6375
742,20:20:00,20:20:00,9878,3,0,0,1.2936
742,20:23:00,20:23:00,17699,4,0,0,2.4536
742,20:26:00,20:26:00,38442,5,0,0,3.7356
742,20:27:00,20:27:00,38441,6,0,0,4.2864
742,20:33:00,20:33:00,37378,7,0,0,5.7269
742,20:35:00,20:35:00,37377,8,0,0,6.0201
742,20:37:00,20:37:00,37376,9,0,0,6.3669
742,20:39:00,20:39:00,36994,10,0,0,6.6161
742,20:41:00,20:41:00,36995,11,0,0,6.9106
742,20:43:00,20:43:00,36996,12,0,0,7.3184
742,20:44:00,20:44:00,36997,13,0,0,7.5958
742,20:47:00,20:47:00,36998,14,0,0,8.2771
742,20:50:00,20:50:00,36999,15,0,0,9.1504
742,20:52:00,20:52:00,37000,16,0,0,9.4919
742,20:54:00,20:54:00,37001,17,0,0,10.0591
743,20:36:00,20:36:00,38579,1,0,0,0.0000
743,20:38:00,20:38:00,38578,2,0,0,0.6375
743,20:40:00,20:40:00,9878,3,0,0,1.2936
743,20:43:00,20:43:00,17699,4,0,0,2.4536
743,20:46:00,20:46:00,38442,5,0,0,3.7356
743,20:47:00,20:47:00,38441,6,0,0,4.2864
743,20:53:00,20:53:00,37378,7,0,0,5.7269
743,20:55:00,20:55:00,37377,8,0,0,6.0201
743,20:57:00,20:57:00,37376,9,0,0,6.3669
743,20:59:00,20:59:00,36994,10,0,0,6.6161
743,21:01:00,21:01:00,36995,11,0,0,6.9106
743,21:03:00,21:03:00,36996,12,0,0,7.3184
743,21:04:00,21:04:00,36997,13,0,0,7.5958
743,21:07:00,21:07:00,36998,14,0,0,8.2771
743,21:10:00,21:10:00,36999,15,0,0,9.1504
743,21:12:00,21:12:00,37000,16,0,0,9.4919
743,21:14:00,21:14:00,37001,17,0,0,10.0591
744,20:56:00,20:56:00,38579,1,0,0,0.0000
744,20:58:00,20:58:00,38578,2,0,0,0.6375
744,21:00:00,21:00:00,9878,3,0,0,1.2936
744,21:03:00,21:03:00,17699,4,0,0,2.4536
744,21:06:00,21:06:00,38442,5,0,0,3.7356
744,21:07:00,21:07:00,38441,6,0,0,4.2864
744,21:13:00,21:13:00,37378,7,0,0,5.7269
744,21:15:00,21:15:00,37377,8,0,0,6.0201
744,21:17:00,21:17:00,37376,9,0,0,6.3669
744,21:19:00,21:19:00,36994,10,0,0,6.6161
744,21:21:00,21:21:00,36995,11,0,0,6.9106
744,21:23:00,21:23:00,36996,12,0,0,7.3184
744,21:24:00,21:24:00,36997,13,0,0,7.5958
744,21:27:00,21:27:00,36998,14,0,0,8.2771
744,21:30:00,21:30:00,36999,15,0,0,9.1504
744,21:32:00,21:32:00,37000,16,0,0,9.4919
744,21:34:00,21:34:00,37001,17,0,0,10.0591
745,21:16:00,21:16:00,38579,1,0,0,0.0000
745,21:18:00,21:18:00,38578,2,0,0,0.6375
745,21:20:00,21:20:00,9878,3,0,0,1.2936
745,21:23:00,21:23:00,17699,4,0,0,2.4536
745,21:26:00,21:26:00,38442,5,0,0,3.7356
745,21:27:00,21:27:00,38441,6,0,0,4.2864
745,21:33:00,21:33:00,37378,7,0,0,5.7269
745,21:35:00,21:35:00,37377,8,0,0,6.0201
745,21:37:00,21:37:00,37376,9,0,0,6.3669
745,21:39:00,21:39:00,36994,10,0,0,6.6161
745,21:41:00,21:41:00,36995,11,0,0,6.9106
745,21:43:00,21:43:00,36996,12,0,0,7.3184
745,21:44:00,21:44:00,36997,13,0,0,7.5958
745,21:47:00,21:47:00,36998,14,0,0,8.2771
745,21:50:00,21:50:00,36999,15,0,0,9.1504
745,21:52:00,21:52:00,37000,16,0,0,9.4919
745,21:54:00,21:54:00,37001,17,0,0,10.0591
746,21:36:00,21:36:00,38579,1,0,0,0.0000
746,21:38:00,21:38:00,38578,2,0,0,0.6375
746,21:40:00,21:40:00,9878,3,0,0,1.2936
746,21:43:00,21:43:00,17699,4,0,0,2.4536
746,21:46:00,21:46:00,38442,5,0,0,3.7356
746,21:47:00,21:47:00,38441,6,0,0,4.2864
746,21:53:00,21:53:00,37378,7,0,0,5.7269
746,21:55:00,21:55:00,37377,8,0,0,6.0201
746,21:57:00,21:57:00,37376,9,0,0,6.3669
746,21:59:00,21:59:00,36994,10,0,0,6.6161
746,22:01:00,22:01:00,36995,11,0,0,6.9106
746,22:03:00,22:03:00,36996,12,0,0,7.3184
746,22:04:00,22:04:00,36997,13,0,0,7.5958
746,22:07:00,22:07:00,36998,14,0,0,8.2771
746,22:10:00,22:10:00,36999,15,0,0,9.1504
746,22:12:00,22:12:00,37000,16,0,0,9.4919
746,22:14:00,22:14:00,37001,17,0,0,10.0591
747,21:56:00,21:56:00,38579,1,0,0,0.0000
747,21:58:00,21:58:00,38578,2,0,0,0.6375
747,22:00:00,22:00:00,9878,3,0,0,1.2936
747,22:03:00,22:03:00,17699,4,0,0,2.4536
747,22:06:00,22:06:00,38442,5,0,0,3.7356
747,22:07:00,22:07:00,38441,6,0,0,4.2864
747,22:13:00,22:13:00,37378,7,0,0,5.7269
747,22:15:00,22:15:00,37377,8,0,0,6.0201
747,22:17:00,22:17:00,37376,9,0,0,6.3669
747,22:19:00,22:19:00,36994,10,0,0,6.6161
747,22:21:00,22:21:00,36995,11,0,0,6.9106
747,22:23:00,22:23:00,36996,12,0,0,7.3184
747,22:24:00,22:24:00,36997,13,0,0,7.5958
747,22:27:00,22:27:00,36998,14,0,0,8.2771
747,22:30:00,22:30:00,36999,15,0,0,9.1504
747,22:32:00,22:32:00,37000,16,0,0,9.4919
747,22:34:00,22:34:00,37001,17,0,0,10.0591
748,22:16:00,22:16:00,38579,1,0,0,0.0000
748,22:18:00,22:18:00,38578,2,0,0,0.6375
748,22:20:00,22:20:00,9878,3,0,0,1.2936
748,22:23:00,22:23:00,17699,4,0,0,2.4536
748,22:26:00,22:26:00,38442,5,0,0,3.7356
748,22:27:00,22:27:00,38441,6,0,0,4.2864
748,22:33:00,22:33:00,37378,7,0,0,5.7269
748,22:35:00,22:35:00,37377,8,0,0,6.0201
748,22:37:00,22:37:00,37376,9,0,0,6.3669
748,22:39:00,22:39:00,36994,10,0,0,6.6161
748,22:41:00,22:41:00,36995,11,0,0,6.9106
748,22:43:00,22:43:00,36996,12,0,0,7.3184
748,22:44:00,22:44:00,36997,13,0,0,7.5958
748,22:47:00,22:47:00,36998,14,0,0,8.2771
748,22:50:00,22:50:00,36999,15,0,0,9.1504
748,22:52:00,22:52:00,37000,16,0,0,9.4919
748,22:54:00,22:54:00,37001,17,0,0,10.0591
749,22:36:00,22:36:00,38579,1,0,0,0.0000
749,22:38:00,22:38:00,38578,2,0,0,0.6375
749,22:40:00,22:40:00,9878,3,0,0,1.2936
749,22:43:00,22:43:00,17699,4,0,0,2.4536
749,22:46:00,22:46:00,38442,5,0,0,3.7356
749,22:47:00,22:47:00,38441,6,0,0,4.2864
749,22:53:00,22:53:00,37378,7,0,0,5.7269
749,22:55:00,22:55:00,37377,8,0,0,6.0201
749,22:57:00,22:57:00,37376,9,0,0,6.3669
749,22:59:00,22:59:00,36994,10,0,0,6.6161
749,23:01:00,23:01:00,36995,11,0,0,6.9106
749,23:03:00,23:03:00,36996,12,0,0,7.3184
749,23:04:00,23:04:00,36997,13,0,0,7.5958
749,23:07:00,23:07:00,36998,14,0,0,8.2771
749,23:10:00,23:10:00,36999,15,0,0,9.1504
749,23:12:00,23:12:00,37000,16,0,0,9.4919
749,23:14:00,23:14:00,37001,17,0,0,10.0591
750,22:56:00,22:56:00,38579,1,0,0,0.0000
750,22:58:00,22:58:00,38578,2,0,0,0.6375
750,23:00:00,23:00:00,9878,3,0,0,1.2936
750,23:03:00,23:03:00,17699,4,0,0,2.4536
750,23:06:00,23:06:00,38442,5,0,0,3.7356
750,23:07:00,23:07:00,38441,6,0,0,4.2864
750,23:13:00,23:13:00,37378,7,0,0,5.7269
750,23:15:00,23:15:00,37377,8,0,0,6.0201
750,23:17:00,23:17:00,37376,9,0,0,6.3669
750,23:19:00,23:19:00,36994,10,0,0,6.6161
750,23:21:00,23:21:00,36995,11,0,0,6.9106
750,23:23:00,23:23:00,36996,12,0,0,7.3184
750,23:24:00,23:24:00,36997,13,0,0,7.5958
750,23:27:00,23:27:00,36998,14,0,0,8.2771
750,23:30:00,23:30:00,36999,15,0,0,9.1504
750,23:32:00,23:32:00,37000,16,0,0,9.4919
750,23:34:00,23:34:00,37001,17,0,0,10.0591
751,23:16:00,23:16:00,38579,1,0,0,0.0000
751,23:18:00,23:18:00,38578,2,0,0,0.6375
751,23:20:00,23:20:00,9878,3,0,0,1.2936
751,23:23:00,23:23:00,17699,4,0,0,2.4536
751,23:26:00,23:26:00,38442,5,0,0,3.7356
751,23:27:00,23:27:00,38441,6,0,0,4.2864
751,23:33:00,23:33:00,37378,7,0,0,5.7269
751,23:35:00,23:35:00,37377,8,0,0,6.0201
751,23:37:00,23:37:00,37376,9,0,0,6.3669
751,23:39:00,23:39:00,36994,10,0,0,6.6161
751,23:41:00,23:41:00,36995,11,0,0,6.9106
751,23:43:00,23:43:00,36996,12,0,0,7.3184
751,23:44:00,23:44:00,36997,13,0,0,7.5958
751,23:47:00,23:47:00,36998,14,0,0,8.2771
751,23:50:00,23:50:00,36999,15,0,0,9.1504
751,23:52:00,23:52:00,37000,16,0,0,9.4919
751,23:54:00,23:54:00,37001,17,0,0,10.0591
752,23:36:00,23:36:00,38579,1,0,0,0.0000
752,23:38:00,23:38:00,38578,2,0,0,0.6375
752,23:40:00,23:40:00,9878,3,0,0,1.2936
752,23:43:00,23:43:00,17699,4,0,0,2.4536
752,23:46:00,23:46:00,38442,5,0,0,3.7356
752,23:47:00,23:47:00,38441,6,0,0,4.2864
752,23:53:00,23:53:00,37378,7,0,0,5.7269
752,23:55:00,23:55:00,37377,8,0,0,6.0201
752,23:57:00,23:57:00,37376,9,0,0,6.3669
752,23:59:00,23:59:00,36994,10,0,0,6.6161
752,24:01:00,24:01:00,36995,11,0,0,6.9106
752,24:03:00,24:03:00,36996,12,0,0,7.3184
752,24:04:00,24:04:00,36997,13,0,0,7.5958
752,24:07:00,24:07:00,36998,14,0,0,8.2771
752,24:10:00,24:10:00,36999,15,0,0,9.1504
752,24:12:00,24:12:00,37000,16,0,0,9.4919
752,24:14:00,24:14:00,37001,17,0,0,10.0591
753,23:56:00,23:56:00,38579,1,0,0,0.0000
753,23:58:00,23:58:00,38578,2,0,0,0.6375
753,24:00:00,24:00:00,9878,3,0,0,1.2936
753,24:03:00,24:03:00,17699,4,0,0,2.4536
753,24:06:00,24:06:00,38442,5,0,0,3.7356
753,24:07:00,24:07:00,38441,6,0,0,4.2864
753,24:13:00,24:13:00,37378,7,0,0,5.7269
753,24:15:00,24:15:00,37377,8,0,0,6.0201
753,24:17:00,24:17:00,37376,9,0,0,6.3669
753,24:19:00,24:19:00,36994,10,0,0,6.6161
753,24:21:00,24:21:00,36995,11,0,0,6.9106
753,24:23:00,24:23:00,36996,12,0,0,7.3184
753,24:24:00,24:24:00,36997,13,0,0,7.5958
753,24:27:00,24:27:00,36998,14,0,0,8.2771
753,24:30:00,24:30:00,36999,15,0,0,9.1504
753,24:32:00,24:32:00,37000,16,0,0,9.4919
753,24:34:00,24:34:00,37001,17,0,0,10.0591
754,24:16:00,24:16:00,38579,1,0,0,0.0000
754,24:18:00,24:18:00,38578,2,0,0,0.6375
754,24:20:00,24:20:00,9878,3,0,0,1.2936
754,24:23:00,24:23:00,17699,4,0,0,2.4536
754,24:26:00,24:26:00,38442,5,0,0,3.7356
754,24:27:00,24:27:00,38441,6,0,0,4.2864
754,24:33:00,24:33:00,37378,7,0,0,5.7269
754,24:35:00,24:35:00,37377,8,0,0,6.0201
754,24:37:00,24:37:00,37376,9,0,0,6.3669
754,24:39:00,24:39:00,36994,10,0,0,6.6161
754,24:41:00,24:41:00,36995,11,0,0,6.9106
754,24:43:00,24:43:00,36996,12,0,0,7.3184
754,24:44:00,24:44:00,36997,13,0,0,7.5958
754,24:47:00,24:47:00,36998,14,0,0,8.2771
754,24:50:00,24:50:00,36999,15,0,0,9.1504
754,24:52:00,24:52:00,37000,16,0,0,9.4919
754,24:54:00,24:54:00,37001,17,0,0,10.0591
755,24:36:00,24:36:00,38579,1,0,0,0.0000
